invoice_id,customer_id,country,currency,invoice_date,product_id,service_category,quantity,unit_price,net_value,tax_rate,tax_amount,total_amount,invoice_status
INV-2024-002373,CUST-7626-SMB,AU,AUD,2024-12-21,MON-FHD24,Monitor,21,468.14,9830.94,0.1,983.09,10814.03,Paid
INV-2024-002374,CUST-6183-IND,DE,EUR,2024-03-30,CON-LITE,Console,3,529.75,1589.25,0.19,301.96,1891.21,Paid
INV-2024-002375,CUST-7381-ENT,AU,AUD,2024-02-11,SSD-1TB,SSD,10,317.68,3176.8,0.1,317.68,3494.48,Paid
INV-2024-002376,CUST-2938-ENT,UK,GBP,2024-12-30,PHN-PRO,Smartphone,4,850.01,3400.04,0.2,680.01,4080.05,Paid
INV-2024-002377,CUST-1096-ENT,UK,GBP,2024-07-20,HPH-SPORT,Headphones,17,150.48,2558.16,0.2,511.63,3069.79,Paid
INV-2024-002378,CUST-2036-ENT,JP,JPY,2024-12-31,SSD-1TB,SSD,25,98.57,2464.25,0.1,246.42,2710.67,Paid
INV-2024-002379,CUST-1745-ENT,DE,EUR,2024-10-14,SSD-512G,SSD,33,184.07,6074.31,0.19,1154.12,7228.43,Cancelled
INV-2025-002380,CUST-2189-SMB,JP,JPY,2025-08-25,TAB-PRO,Tablet,1,360.7,360.7,0.1,36.07,396.77,Paid
INV-2025-002381,CUST-9238-IND,SG,SGD,2025-04-25,LAP-GAMER,Laptop,5,2082.37,10411.85,0.08,832.95,11244.8,Paid
INV-2025-002382,CUST-5748-ENT,IN,INR,2025-09-28,TAB-MINI,Tablet,7,989.26,6924.82,0.18,1246.47,8171.29,Disputed
INV-2025-002383,CUST-5937-ENT,IN,INR,2025-05-15,SWT-FIT,Smartwatch,1,566.5,566.5,0.18,101.97,668.47,Paid
INV-2025-002384,CUST-2417-SMB,DE,EUR,2025-09-29,CON-NEXT,Console,6,637.91,3827.46,0.19,727.22,4554.68,Pending
INV-2024-002385,CUST-8170-SMB,UK,GBP,2024-02-21,CON-NEXT,Console,10,516.18,5161.8,0.2,1032.36,6194.16,Cancelled
INV-2024-002386,CUST-7473-ENT,FR,EUR,2024-04-12,HPH-SPORT,Headphones,13,347.27,4514.51,0.2,902.9,5417.41,Pending
INV-2024-002387,CUST-1504-SMB,DE,EUR,2024-12-26,PHN-LITE,Smartphone,20,605.58,12111.6,0.19,2301.2,14412.8,Paid
INV-2025-002388,CUST-3561-ENT,CA,CAD,2025-02-27,PHN-LITE,Smartphone,16,467.58,7481.28,0.13,972.57,8453.85,Paid
INV-2024-002389,CUST-4602-IND,AU,AUD,2024-07-23,LAP-BIZ,Laptop,7,1173.65,8215.55,0.1,821.56,9037.11,Paid
INV-2024-002390,CUST-7406-ENT,AU,AUD,2024-01-14,SWT-FIT,Smartwatch,11,546.73,6014.03,0.1,601.4,6615.43,Pending
INV-2025-002391,CUST-5832-ENT,DE,EUR,2025-09-07,CAM-DSLR,Camera,8,2046.12,16368.96,0.19,3110.1,19479.06,Pending
INV-2025-002392,CUST-3360-SMB,US,USD,2025-09-20,TAB-PRO,Tablet,13,912.84,11866.92,0.08,949.35,12816.27,Pending
INV-2025-002393,CUST-7113-IND,DE,EUR,2025-04-14,HPH-SPORT,Headphones,37,374.19,13845.03,0.19,2630.56,16475.59,Paid
INV-2025-002394,CUST-3316-IND,US,USD,2025-04-10,MON-2K34,Monitor,24,268.27,6438.48,0.08,515.08,6953.56,Paid
INV-2024-002395,CUST-1684-IND,IN,INR,2024-10-30,CON-NEXT,Console,2,663.21,1326.42,0.18,238.76,1565.18,Paid
INV-2025-002396,CUST-7456-ENT,UK,GBP,2025-08-27,SWT-FIT,Smartwatch,18,547.13,9848.34,0.2,1969.67,11818.01,Paid
INV-2025-002397,CUST-9970-IND,US,USD,2025-03-02,CON-LITE,Console,10,310.66,3106.6,0.08,248.53,3355.13,Paid
INV-2024-002398,CUST-5992-IND,US,USD,2024-04-19,HPH-NC,Headphones,17,330.59,5620.03,0.08,449.6,6069.63,Paid
INV-2025-002399,CUST-6633-IND,CA,CAD,2025-07-18,CON-LITE,Console,2,597.92,1195.84,0.13,155.46,1351.3,Paid
INV-2025-002400,CUST-7760-ENT,CA,CAD,2025-05-29,SWT-FIT,Smartwatch,6,576.2,3457.2,0.13,449.44,3906.64,Pending
INV-2024-002401,CUST-9397-IND,UK,GBP,2024-03-08,LAP-ULTRA,Laptop,5,735.98,3679.9,0.2,735.98,4415.88,Paid
INV-2024-002402,CUST-3637-IND,US,USD,2024-09-02,MON-FHD24,Monitor,14,183.59,2570.26,0.08,205.62,2775.88,Disputed
INV-2025-002403,CUST-4617-ENT,DE,EUR,2025-01-23,LAP-BIZ,Laptop,4,980.71,3922.84,0.19,745.34,4668.18,Paid
INV-2024-002404,CUST-5140-IND,UK,GBP,2024-11-03,SWT-PRO,Smartwatch,15,340.35,5105.25,0.2,1021.05,6126.3,Disputed
INV-2024-002405,CUST-2877-IND,AU,AUD,2024-12-17,SSD-2TB,SSD,23,89.58,2060.34,0.1,206.03,2266.37,Paid
INV-2024-002406,CUST-1891-ENT,CA,CAD,2024-03-06,SWT-FIT,Smartwatch,14,296.81,4155.34,0.13,540.19,4695.53,Paid
INV-2025-002407,CUST-8557-ENT,UK,GBP,2025-04-04,LAP-ULTRA,Laptop,3,1226.16,3678.48,0.2,735.7,4414.18,Paid
INV-2024-002408,CUST-2198-SMB,US,USD,2024-12-12,MON-FHD24,Monitor,18,360.0,6480.0,0.08,518.4,6998.4,Pending
INV-2024-002409,CUST-2103-SMB,IN,INR,2024-11-20,MON-4K27,Monitor,2,439.85,879.7,0.18,158.35,1038.05,Paid
INV-2025-002410,CUST-2608-IND,DE,EUR,2025-08-21,TAB-PRO,Tablet,11,840.41,9244.51,0.19,1756.46,11000.97,Paid
INV-2024-002411,CUST-8982-SMB,AU,AUD,2024-02-02,GPU-RTX,GPU,15,1140.49,17107.35,0.1,1710.74,18818.09,Cancelled
INV-2024-002412,CUST-6851-IND,US,USD,2024-03-08,TAB-PRO,Tablet,13,617.78,8031.14,0.08,642.49,8673.63,Paid
INV-2024-002413,CUST-4842-IND,DE,EUR,2024-07-05,GPU-RTX,GPU,11,1702.75,18730.25,0.19,3558.75,22289.0,Pending
INV-2024-002414,CUST-5671-ENT,US,USD,2024-07-10,GPU-RDNA,GPU,3,1282.29,3846.87,0.08,307.75,4154.62,Paid
INV-2024-002415,CUST-2143-IND,FR,EUR,2024-07-31,SWT-PRO,Smartwatch,25,120.68,3017.0,0.2,603.4,3620.4,Paid
INV-2025-002416,CUST-6206-SMB,IN,INR,2025-08-22,CON-LITE,Console,5,598.9,2994.5,0.18,539.01,3533.51,Paid
INV-2025-002417,CUST-8383-SMB,DE,EUR,2025-03-03,GPU-RDNA,GPU,4,1330.22,5320.88,0.19,1010.97,6331.85,Paid
INV-2024-002418,CUST-6008-ENT,US,USD,2024-12-16,LAP-GAMER,Laptop,7,2065.91,14461.37,0.08,1156.91,15618.28,Paid
INV-2024-002419,CUST-3496-ENT,US,USD,2024-04-17,CON-LITE,Console,9,324.27,2918.43,0.08,233.47,3151.9,Paid
INV-2024-002420,CUST-6971-SMB,DE,EUR,2024-08-27,PHN-LITE,Smartphone,5,648.68,3243.4,0.19,616.25,3859.65,Paid
INV-2024-002421,CUST-8017-IND,US,USD,2024-08-03,CAM-4K,Camera,5,1824.14,9120.7,0.08,729.66,9850.36,Paid
INV-2024-002422,CUST-1079-SMB,US,USD,2024-06-25,HPH-SPORT,Headphones,7,53.62,375.34,0.08,30.03,405.37,Paid
INV-2025-002423,CUST-5033-IND,JP,JPY,2025-07-18,TAB-PRO,Tablet,7,595.75,4170.25,0.1,417.02,4587.27,Paid
INV-2024-002424,CUST-8145-SMB,DE,EUR,2024-11-25,SSD-1TB,SSD,39,101.94,3975.66,0.19,755.38,4731.04,Paid
INV-2025-002425,CUST-6889-IND,UK,GBP,2025-07-14,PHN-LITE,Smartphone,12,781.16,9373.92,0.2,1874.78,11248.7,Disputed
INV-2025-002426,CUST-6432-SMB,IN,INR,2025-09-17,MON-4K27,Monitor,10,849.78,8497.8,0.18,1529.6,10027.4,Paid
INV-2025-002427,CUST-8583-SMB,US,USD,2025-03-25,GPU-RTX,GPU,13,1069.34,13901.42,0.08,1112.11,15013.53,Paid
INV-2025-002428,CUST-6877-SMB,IN,INR,2025-08-29,LAP-GAMER,Laptop,5,1481.85,7409.25,0.18,1333.66,8742.91,Paid
INV-2025-002429,CUST-8978-ENT,UK,GBP,2025-03-22,LAP-ULTRA,Laptop,6,1433.91,8603.46,0.2,1720.69,10324.15,Paid
INV-2025-002430,CUST-2783-IND,IN,INR,2025-06-20,HPH-SPORT,Headphones,17,103.03,1751.51,0.18,315.27,2066.78,Paid
INV-2024-002431,CUST-2343-SMB,CA,CAD,2024-06-27,LAP-BIZ,Laptop,10,1661.63,16616.3,0.13,2160.12,18776.42,Paid
INV-2025-002432,CUST-3293-ENT,SG,SGD,2025-01-29,SWT-PRO,Smartwatch,10,165.13,1651.3,0.08,132.1,1783.4,Pending
INV-2024-002433,CUST-4218-SMB,IN,INR,2024-05-24,TAB-MINI,Tablet,7,1065.58,7459.06,0.18,1342.63,8801.69,Paid
INV-2024-002434,CUST-2252-ENT,UK,GBP,2024-07-16,HPH-NC,Headphones,26,207.08,5384.08,0.2,1076.82,6460.9,Paid
INV-2024-002435,CUST-2235-IND,IN,INR,2024-03-24,CAM-4K,Camera,9,2574.61,23171.49,0.18,4170.87,27342.36,Disputed
INV-2024-002436,CUST-9309-ENT,DE,EUR,2024-03-25,CAM-4K,Camera,10,2661.31,26613.1,0.19,5056.49,31669.59,Paid
INV-2025-002437,CUST-1511-ENT,DE,EUR,2025-04-01,MON-FHD24,Monitor,24,316.02,7584.48,0.19,1441.05,9025.53,Paid
INV-2025-002438,CUST-7637-ENT,UK,GBP,2025-04-20,MON-FHD24,Monitor,16,170.94,2735.04,0.2,547.01,3282.05,Paid
INV-2024-002439,CUST-4485-IND,FR,EUR,2024-09-09,PHN-PRO,Smartphone,18,866.36,15594.48,0.2,3118.9,18713.38,Paid
INV-2024-002440,CUST-5269-ENT,US,USD,2024-03-12,LAP-ULTRA,Laptop,8,1045.55,8364.4,0.08,669.15,9033.55,Paid
INV-2024-002441,CUST-9842-SMB,FR,EUR,2024-08-10,MON-4K27,Monitor,15,423.67,6355.05,0.2,1271.01,7626.06,Paid
INV-2024-002442,CUST-3435-SMB,FR,EUR,2024-10-02,GPU-RTX,GPU,9,1402.39,12621.51,0.2,2524.3,15145.81,Paid
INV-2024-002443,CUST-7430-IND,JP,JPY,2024-09-02,LAP-GAMER,Laptop,3,1299.27,3897.81,0.1,389.78,4287.59,Paid
INV-2024-002444,CUST-5767-IND,SG,SGD,2024-12-06,HPH-NC,Headphones,44,261.27,11495.88,0.08,919.67,12415.55,Disputed
INV-2025-002445,CUST-8613-ENT,DE,EUR,2025-07-26,TAB-PRO,Tablet,14,1068.76,14962.64,0.19,2842.9,17805.54,Pending
INV-2025-002446,CUST-9362-IND,UK,GBP,2025-04-15,SSD-1TB,SSD,35,74.55,2609.25,0.2,521.85,3131.1,Paid
INV-2025-002447,CUST-7500-SMB,UK,GBP,2025-03-29,GPU-RDNA,GPU,13,1158.42,15059.46,0.2,3011.89,18071.35,Paid
INV-2024-002448,CUST-9227-IND,US,USD,2024-01-07,SSD-512G,SSD,26,247.36,6431.36,0.08,514.51,6945.87,Paid
INV-2024-002449,CUST-4913-ENT,US,USD,2024-07-06,SWT-PRO,Smartwatch,19,314.63,5977.97,0.08,478.24,6456.21,Paid
INV-2024-002450,CUST-3717-ENT,UK,GBP,2024-01-04,MON-2K34,Monitor,13,570.87,7421.31,0.2,1484.26,8905.57,Cancelled
INV-2024-002451,CUST-3299-SMB,UK,GBP,2024-05-04,HPH-NC,Headphones,30,307.46,9223.8,0.2,1844.76,11068.56,Cancelled
INV-2024-002452,CUST-3608-IND,IN,INR,2024-01-15,CAM-DSLR,Camera,4,2393.09,9572.36,0.18,1723.02,11295.38,Paid
INV-2025-002453,CUST-3395-ENT,FR,EUR,2025-06-08,HPH-SPORT,Headphones,23,355.55,8177.65,0.2,1635.53,9813.18,Paid
INV-2025-002454,CUST-8921-SMB,UK,GBP,2025-09-21,SWT-FIT,Smartwatch,25,561.71,14042.75,0.2,2808.55,16851.3,Disputed
INV-2024-002455,CUST-1662-IND,FR,EUR,2024-08-27,PHN-PRO,Smartphone,9,1261.88,11356.92,0.2,2271.38,13628.3,Pending
INV-2024-002456,CUST-8989-IND,US,USD,2024-12-25,SSD-1TB,SSD,34,261.72,8898.48,0.08,711.88,9610.36,Paid
INV-2025-002457,CUST-2029-SMB,DE,EUR,2025-06-01,PHN-LITE,Smartphone,5,628.79,3143.95,0.19,597.35,3741.3,Paid
INV-2024-002458,CUST-7052-IND,CA,CAD,2024-11-15,CON-LITE,Console,1,380.14,380.14,0.13,49.42,429.56,Paid
INV-2024-002459,CUST-1701-ENT,DE,EUR,2024-08-18,MON-4K27,Monitor,28,612.37,17146.36,0.19,3257.81,20404.17,Disputed
INV-2024-002460,CUST-4387-ENT,DE,EUR,2024-01-30,CON-LITE,Console,6,596.01,3576.06,0.19,679.45,4255.51,Paid
INV-2025-002461,CUST-6918-SMB,IN,INR,2025-06-17,PHN-LITE,Smartphone,12,774.27,9291.24,0.18,1672.42,10963.66,Pending
INV-2024-002462,CUST-8695-SMB,IN,INR,2024-06-04,CON-NEXT,Console,2,302.83,605.66,0.18,109.02,714.68,Paid
INV-2025-002463,CUST-1760-IND,CA,CAD,2025-09-21,SWT-PRO,Smartwatch,15,423.03,6345.45,0.13,824.91,7170.36,Disputed
INV-2025-002464,CUST-6309-IND,FR,EUR,2025-02-02,SSD-512G,SSD,14,264.73,3706.22,0.2,741.24,4447.46,Paid
INV-2024-002465,CUST-9542-ENT,CA,CAD,2024-12-11,PHN-PRO,Smartphone,5,492.51,2462.55,0.13,320.13,2782.68,Paid
INV-2024-002466,CUST-5480-ENT,US,USD,2024-07-13,SWT-FIT,Smartwatch,15,167.3,2509.5,0.08,200.76,2710.26,Paid
INV-2024-002467,CUST-5314-ENT,DE,EUR,2024-06-16,CON-LITE,Console,1,660.39,660.39,0.19,125.47,785.86,Paid
INV-2025-002468,CUST-9918-ENT,US,USD,2025-01-11,SSD-1TB,SSD,20,131.6,2632.0,0.08,210.56,2842.56,Paid
INV-2025-002469,CUST-3848-SMB,DE,EUR,2025-05-03,TAB-PRO,Tablet,13,1017.43,13226.59,0.19,2513.05,15739.64,Paid
INV-2024-002470,CUST-7201-SMB,FR,EUR,2024-12-27,CAM-DSLR,Camera,7,2359.72,16518.04,0.2,3303.61,19821.65,Paid
INV-2025-002471,CUST-2275-ENT,US,USD,2025-04-26,CAM-DSLR,Camera,10,2199.99,21999.9,0.08,1759.99,23759.89,Paid
INV-2024-002472,CUST-5121-SMB,IN,INR,2024-08-31,SWT-FIT,Smartwatch,14,553.57,7749.98,0.18,1395.0,9144.98,Paid
INV-2025-002473,CUST-4651-ENT,IN,INR,2025-08-03,SSD-2TB,SSD,13,224.83,2922.79,0.18,526.1,3448.89,Paid
INV-2025-002474,CUST-7649-SMB,AU,AUD,2025-08-29,MON-4K27,Monitor,14,792.04,11088.56,0.1,1108.86,12197.42,Paid
INV-2025-002475,CUST-6653-SMB,FR,EUR,2025-08-11,GPU-RTX,GPU,1,1893.53,1893.53,0.2,378.71,2272.24,Paid
INV-2024-002476,CUST-8898-ENT,IN,INR,2024-06-19,CAM-DSLR,Camera,1,1125.21,1125.21,0.18,202.54,1327.75,Paid
INV-2025-002477,CUST-1108-ENT,US,USD,2025-05-27,TAB-PRO,Tablet,9,780.06,7020.54,0.08,561.64,7582.18,Paid
INV-2025-002478,CUST-3276-SMB,JP,JPY,2025-02-09,GPU-RTX,GPU,5,334.02,1670.1,0.1,167.01,1837.11,Paid
INV-2025-002479,CUST-3713-IND,US,USD,2025-07-27,TAB-MINI,Tablet,12,249.96,2999.52,0.08,239.96,3239.48,Paid
INV-2024-002480,CUST-2263-ENT,JP,JPY,2024-07-25,MON-2K34,Monitor,23,203.55,4681.65,0.1,468.16,5149.81,Paid
INV-2024-002481,CUST-5600-IND,UK,GBP,2024-06-02,SSD-2TB,SSD,5,304.75,1523.75,0.2,304.75,1828.5,Paid
INV-2024-002482,CUST-3461-IND,IN,INR,2024-02-17,GPU-RDNA,GPU,15,1968.89,29533.35,0.18,5316.0,34849.35,Paid
INV-2024-002483,CUST-3578-SMB,IN,INR,2024-01-01,CON-NEXT,Console,10,617.7,6177.0,0.18,1111.86,7288.86,Paid
INV-2025-002484,CUST-2938-ENT,US,USD,2025-02-10,LAP-GAMER,Laptop,9,1676.2,15085.8,0.08,1206.86,16292.66,Pending
INV-2024-002485,CUST-4773-SMB,DE,EUR,2024-04-16,PHN-LITE,Smartphone,16,1442.2,23075.2,0.19,4384.29,27459.49,Paid
INV-2024-002486,CUST-6410-ENT,IN,INR,2024-06-21,PHN-PRO,Smartphone,18,1521.98,27395.64,0.18,4931.22,32326.86,Paid
INV-2025-002487,CUST-2856-SMB,DE,EUR,2025-05-20,CON-NEXT,Console,8,572.12,4576.96,0.19,869.62,5446.58,Paid
INV-2024-002488,CUST-8844-SMB,IN,INR,2024-05-09,LAP-BIZ,Laptop,9,1174.16,10567.44,0.18,1902.14,12469.58,Paid
INV-2025-002489,CUST-4452-ENT,FR,EUR,2025-02-01,CON-NEXT,Console,1,698.7,698.7,0.2,139.74,838.44,Paid
INV-2024-002490,CUST-3641-ENT,DE,EUR,2024-10-20,SSD-2TB,SSD,28,349.14,9775.92,0.19,1857.42,11633.34,Pending
INV-2025-002491,CUST-7732-IND,UK,GBP,2025-07-05,MON-FHD24,Monitor,29,556.67,16143.43,0.2,3228.69,19372.12,Pending
INV-2025-002492,CUST-4992-IND,US,USD,2025-03-22,CON-NEXT,Console,3,453.41,1360.23,0.08,108.82,1469.05,Paid
INV-2024-002493,CUST-3095-ENT,JP,JPY,2024-01-16,CON-NEXT,Console,1,467.12,467.12,0.1,46.71,513.83,Pending
INV-2025-002494,CUST-3639-IND,DE,EUR,2025-09-30,HPH-NC,Headphones,35,330.9,11581.5,0.19,2200.48,13781.98,Paid
INV-2024-002495,CUST-9399-IND,FR,EUR,2024-12-14,CON-LITE,Console,4,574.98,2299.92,0.2,459.98,2759.9,Paid
INV-2024-002496,CUST-3406-IND,FR,EUR,2024-07-21,MON-4K27,Monitor,26,796.84,20717.84,0.2,4143.57,24861.41,Disputed
INV-2024-002497,CUST-3725-SMB,FR,EUR,2024-05-13,SWT-FIT,Smartwatch,20,87.06,1741.2,0.2,348.24,2089.44,Disputed
INV-2025-002498,CUST-3949-ENT,IN,INR,2025-06-09,TAB-MINI,Tablet,3,698.17,2094.51,0.18,377.01,2471.52,Paid
INV-2025-002499,CUST-7642-ENT,IN,INR,2025-05-22,MON-4K27,Monitor,25,656.28,16407.0,0.18,2953.26,19360.26,Paid
INV-2024-002500,CUST-1305-ENT,DE,EUR,2024-03-06,MON-FHD24,Monitor,16,244.21,3907.36,0.19,742.4,4649.76,Pending
INV-2025-002501,CUST-5644-IND,SG,SGD,2025-04-24,SSD-512G,SSD,12,260.38,3124.56,0.08,249.96,3374.52,Paid
INV-2025-002502,CUST-4548-SMB,JP,JPY,2025-04-03,CON-NEXT,Console,8,341.72,2733.76,0.1,273.38,3007.14,Paid
INV-2024-002503,CUST-8723-SMB,FR,EUR,2024-12-07,GPU-RTX,GPU,5,1945.21,9726.05,0.2,1945.21,11671.26,Paid
INV-2025-002504,CUST-3794-IND,IN,INR,2025-09-17,TAB-PRO,Tablet,14,992.99,13901.86,0.18,2502.33,16404.19,Paid
INV-2024-002505,CUST-7730-ENT,US,USD,2024-06-07,SSD-2TB,SSD,3,160.75,482.25,0.08,38.58,520.83,Paid
INV-2024-002506,CUST-3338-ENT,US,USD,2024-06-09,GPU-RDNA,GPU,12,917.43,11009.16,0.08,880.73,11889.89,Pending
INV-2024-002507,CUST-3979-ENT,IN,INR,2024-09-10,TAB-MINI,Tablet,11,438.62,4824.82,0.18,868.47,5693.29,Paid
INV-2025-002508,CUST-9369-SMB,DE,EUR,2025-06-10,TAB-MINI,Tablet,11,235.3,2588.3,0.19,491.78,3080.08,Disputed
INV-2025-002509,CUST-3747-ENT,SG,SGD,2025-07-02,LAP-GAMER,Laptop,1,1669.63,1669.63,0.08,133.57,1803.2,Disputed
INV-2024-002510,CUST-6614-SMB,IN,INR,2024-06-03,GPU-RDNA,GPU,9,1349.1,12141.9,0.18,2185.54,14327.44,Pending
INV-2025-002511,CUST-2127-IND,US,USD,2025-04-30,MON-4K27,Monitor,8,873.71,6989.68,0.08,559.17,7548.85,Cancelled
INV-2025-002512,CUST-7196-SMB,IN,INR,2025-03-07,LAP-GAMER,Laptop,1,2177.64,2177.64,0.18,391.98,2569.62,Paid
INV-2024-002513,CUST-3166-IND,DE,EUR,2024-01-27,GPU-RTX,GPU,15,977.34,14660.1,0.19,2785.42,17445.52,Paid
INV-2024-002514,CUST-1271-IND,FR,EUR,2024-01-12,TAB-MINI,Tablet,5,634.97,3174.85,0.2,634.97,3809.82,Pending
INV-2024-002515,CUST-9564-ENT,CA,CAD,2024-03-07,PHN-FOLD,Smartphone,13,696.68,9056.84,0.13,1177.39,10234.23,Paid
INV-2025-002516,CUST-7877-IND,IN,INR,2025-06-25,HPH-SPORT,Headphones,18,204.07,3673.26,0.18,661.19,4334.45,Paid
INV-2024-002517,CUST-2577-IND,US,USD,2024-04-05,HPH-SPORT,Headphones,33,102.26,3374.58,0.08,269.97,3644.55,Paid
INV-2024-002518,CUST-8796-ENT,DE,EUR,2024-08-02,CON-LITE,Console,10,535.64,5356.4,0.19,1017.72,6374.12,Paid
INV-2024-002519,CUST-1639-ENT,AU,AUD,2024-07-12,TAB-MINI,Tablet,4,765.05,3060.2,0.1,306.02,3366.22,Paid
INV-2024-002520,CUST-9246-IND,AU,AUD,2024-10-16,CAM-4K,Camera,4,2295.33,9181.32,0.1,918.13,10099.45,Paid
INV-2025-002521,CUST-2526-SMB,AU,AUD,2025-06-27,HPH-SPORT,Headphones,11,363.04,3993.44,0.1,399.34,4392.78,Paid
INV-2024-002522,CUST-3135-ENT,US,USD,2024-02-08,SWT-PRO,Smartwatch,19,251.09,4770.71,0.08,381.66,5152.37,Paid
INV-2024-002523,CUST-9835-IND,UK,GBP,2024-07-24,CAM-4K,Camera,5,1386.5,6932.5,0.2,1386.5,8319.0,Paid
INV-2025-002524,CUST-8069-ENT,UK,GBP,2025-07-08,GPU-RTX,GPU,1,1127.46,1127.46,0.2,225.49,1352.95,Paid
INV-2025-002525,CUST-7892-SMB,JP,JPY,2025-04-28,MON-FHD24,Monitor,21,861.89,18099.69,0.1,1809.97,19909.66,Pending
INV-2024-002526,CUST-1711-ENT,UK,GBP,2024-12-02,SWT-PRO,Smartwatch,20,306.95,6139.0,0.2,1227.8,7366.8,Paid
INV-2025-002527,CUST-9680-SMB,US,USD,2025-05-10,CAM-4K,Camera,2,362.99,725.98,0.08,58.08,784.06,Cancelled
INV-2024-002528,CUST-4759-SMB,IN,INR,2024-09-05,TAB-PRO,Tablet,8,576.95,4615.6,0.18,830.81,5446.41,Pending
INV-2024-002529,CUST-7246-SMB,US,USD,2024-03-14,SSD-2TB,SSD,14,135.0,1890.0,0.08,151.2,2041.2,Paid
INV-2025-002530,CUST-2600-SMB,IN,INR,2025-01-07,HPH-SPORT,Headphones,34,272.78,9274.52,0.18,1669.41,10943.93,Cancelled
INV-2024-002531,CUST-3193-SMB,AU,AUD,2024-05-17,LAP-GAMER,Laptop,9,1838.08,16542.72,0.1,1654.27,18196.99,Paid
INV-2025-002532,CUST-8817-IND,SG,SGD,2025-04-01,LAP-BIZ,Laptop,9,2076.94,18692.46,0.08,1495.4,20187.86,Paid
INV-2025-002533,CUST-2373-SMB,UK,GBP,2025-03-19,SWT-FIT,Smartwatch,3,226.64,679.92,0.2,135.98,815.9,Paid
INV-2024-002534,CUST-9908-SMB,US,USD,2024-12-18,CON-NEXT,Console,5,298.01,1490.05,0.08,119.2,1609.25,Paid
INV-2025-002535,CUST-5223-IND,AU,AUD,2025-02-14,CAM-DSLR,Camera,10,2712.15,27121.5,0.1,2712.15,29833.65,Paid
INV-2025-002536,CUST-1089-ENT,SG,SGD,2025-06-21,PHN-LITE,Smartphone,17,1104.21,18771.57,0.08,1501.73,20273.3,Paid
INV-2025-002537,CUST-1116-ENT,JP,JPY,2025-03-28,CAM-DSLR,Camera,7,1454.88,10184.16,0.1,1018.42,11202.58,Paid
INV-2025-002538,CUST-9561-IND,US,USD,2025-02-22,GPU-RDNA,GPU,2,1038.77,2077.54,0.08,166.2,2243.74,Paid
INV-2025-002539,CUST-9515-IND,JP,JPY,2025-03-25,LAP-GAMER,Laptop,2,1199.56,2399.12,0.1,239.91,2639.03,Paid
INV-2025-002540,CUST-7144-ENT,JP,JPY,2025-08-07,HPH-SPORT,Headphones,33,200.75,6624.75,0.1,662.48,7287.23,Paid
INV-2024-002541,CUST-4365-ENT,CA,CAD,2024-04-24,GPU-RDNA,GPU,13,1861.08,24194.04,0.13,3145.23,27339.27,Paid
INV-2024-002542,CUST-6175-SMB,JP,JPY,2024-02-20,LAP-BIZ,Laptop,7,1711.76,11982.32,0.1,1198.23,13180.55,Paid
INV-2025-002543,CUST-6935-IND,SG,SGD,2025-01-03,CON-LITE,Console,8,522.43,4179.44,0.08,334.36,4513.8,Paid
INV-2025-002544,CUST-3535-SMB,CA,CAD,2025-05-29,CON-LITE,Console,7,467.82,3274.74,0.13,425.72,3700.46,Paid
INV-2024-002545,CUST-5155-SMB,US,USD,2024-07-28,SSD-2TB,SSD,22,329.13,7240.86,0.08,579.27,7820.13,Paid
INV-2025-002546,CUST-9783-SMB,DE,EUR,2025-09-18,TAB-MINI,Tablet,10,1119.9,11199.0,0.19,2127.81,13326.81,Paid
INV-2025-002547,CUST-6990-ENT,US,USD,2025-03-10,PHN-FOLD,Smartphone,18,1429.17,25725.06,0.08,2058.0,27783.06,Paid
INV-2024-002548,CUST-5514-ENT,DE,EUR,2024-08-14,LAP-ULTRA,Laptop,8,1721.33,13770.64,0.19,2616.42,16387.06,Paid
INV-2024-002549,CUST-7511-IND,DE,EUR,2024-09-24,SWT-PRO,Smartwatch,4,208.47,833.88,0.19,158.44,992.32,Pending
INV-2024-002550,CUST-7770-ENT,US,USD,2024-04-25,TAB-PRO,Tablet,13,397.54,5168.02,0.08,413.44,5581.46,Cancelled
INV-2025-002551,CUST-8904-IND,UK,GBP,2025-08-22,CON-NEXT,Console,3,456.13,1368.39,0.2,273.68,1642.07,Paid
INV-2024-002552,CUST-7065-ENT,US,USD,2024-12-25,GPU-RTX,GPU,15,556.5,8347.5,0.08,667.8,9015.3,Paid
INV-2024-002553,CUST-8925-SMB,JP,JPY,2024-11-24,CON-NEXT,Console,7,345.91,2421.37,0.1,242.14,2663.51,Paid
INV-2024-002554,CUST-6024-ENT,IN,INR,2024-02-09,TAB-PRO,Tablet,8,587.19,4697.52,0.18,845.55,5543.07,Paid
INV-2024-002555,CUST-6641-ENT,US,USD,2024-06-30,TAB-PRO,Tablet,2,442.84,885.68,0.08,70.85,956.53,Paid
INV-2025-002556,CUST-7522-ENT,IN,INR,2025-05-04,TAB-MINI,Tablet,3,941.25,2823.75,0.18,508.28,3332.03,Paid
INV-2024-002557,CUST-3262-ENT,FR,EUR,2024-07-27,PHN-PRO,Smartphone,17,956.34,16257.78,0.2,3251.56,19509.34,Paid
INV-2024-002558,CUST-2951-ENT,UK,GBP,2024-09-29,PHN-LITE,Smartphone,16,512.37,8197.92,0.2,1639.58,9837.5,Paid
